Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt
1049,PL,94538,832910,0,3,Centerville,False
1050,AVE,94536,835040,0,3,Downtown / BART,False
1051,WAY,94536,832400,0,3,Centerville,False
1052,CMN,94538,835310,0,3,Downtown / BART,False
1053,BLVD,94538,835310,0,3,Downtown / BART,True
1054,CT,94536,835100,0,3,Centerville,False
1055,CMN,94538,835310,0,3,Downtown / BART,False
1056,DR,94536,835300,0,3,Downtown / BART,True
1057,CMN,94538,832620,2,3,Centerville,False
1058,CT,94536,831730,0,3,Downtown / BART,False
1059,WAY,94536,835400,0,3,Downtown / BART,False
1060,ST,94536,835400,0,3,Downtown / BART,False
1061,DR,94538,832610,2,3,Centerville,True
1062,DR,94536,835400,0,3,Downtown / BART,False
1063,AVE,94536,835040,0,3,Downtown / BART,False
1064,ST,94536,832210,2,3,Centerville,True
1065,CT,94538,832910,0,3,Centerville,False
1066,DR,94538,832710,0,3,Centerville,False
1067,DR,94538,832900,0,3,Centerville,False
1068,CT,94536,835400,0,3,Downtown / BART,False
1069,CT,94538,832800,0,3,Centerville,False
1070,PKWY,94536,835300,0,3,Downtown / BART,True
1071,DR,94538,832900,0,3,Centerville,False
1072,AVE,94538,835300,0,3,Downtown / BART,True
1073,RD,94538,832600,1,3,Centerville,False
1074,DR,94538,832810,0,3,Centerville,False
1075,BLVD,94538,832700,2,3,Centerville,True
1076,AVE,94538,835300,0,3,Downtown / BART,True
1077,PL,94538,832910,0,3,Centerville,False
1078,WAY,94538,832610,2,3,Centerville,True
1079,CT,94538,832800,0,3,Centerville,False
1080,PL,94538,832910,0,3,Centerville,False
1081,WAY,94536,835410,0,3,Downtown / BART,False
1082,DR,94536,832210,2,3,Centerville,False
1083,BLVD,94538,832700,2,3,Centerville,True
1084,BLVD,94538,832700,2,3,Centerville,True
1085,AVE,94538,835310,0,3,Downtown / BART,True
1086,PL,94538,832910,0,3,Centerville,False
1087,DR,94536,832110,0,3,Centerville,False
1088,CMN,94536,835420,0,3,Downtown / BART,False
1089,ST,94536,835100,0,3,Centerville,False
1090,TER,94538,832910,0,3,Centerville,False
1091,DR,94536,835300,0,3,Downtown / BART,True
1092,WAY,94536,832400,0,3,Centerville,False
1093,AVE,94538,832400,0,3,Centerville,True
1094,WAY,94538,832620,2,3,Centerville,False
1095,PL,94536,835000,0,3,Downtown / BART,False
1096,CIR,94536,835400,0,3,Downtown / BART,False
1097,TER,94536,835500,0,3,Downtown / BART,False
1098,DR,94538,832610,2,3,Centerville,True
1099,BLVD,94538,832700,1,3,Centerville,True
1100,AVE,94538,832600,1,3,Centerville,False
1101,DR,94538,832810,0,3,Centerville,False
1102,AVE,94538,832810,0,3,Centerville,False
1103,CMN,94538,835310,0,3,Downtown / BART,False
1104,DR,94538,832610,2,3,Centerville,True
1105,BLVD,94536,835100,0,3,Centerville,False
1106,CMN,94536,835000,0,3,Downtown / BART,False
1107,CMN,94536,835400,0,3,Downtown / BART,False
1108,AVE,94538,835300,0,3,Downtown / BART,True
1109,RD,94538,832900,0,3,Centerville,False
1110,ST,94536,835200,0,3,Centerville,False
1111,DR,94536,832210,2,3,Centerville,False
1112,BLVD,94538,832700,2,3,Centerville,True
1113,AVE,94536,835040,0,3,Downtown / BART,False
1114,CT,94538,832800,0,3,Centerville,False
1115,WAY,94538,832600,1,3,Centerville,False
1116,DR,94538,832610,1,3,Centerville,False
1117,CMN,94536,832210,2,3,Centerville,False
1118,CMN,94536,835100,0,3,Centerville,False
1119,AVE,94538,832600,1,3,Centerville,True
1120,ST,94536,835040,0,3,Downtown / BART,False
1121,PL,94536,835410,0,3,Downtown / BART,False
1122,RD,94538,832810,0,3,Centerville,False
1123,DR,94536,835300,0,3,Downtown / BART,True
1124,CMN,94536,835100,0,3,Centerville,False
1125,DR,94536,835300,0,3,Downtown / BART,True
1126,WAY,94538,832610,2,3,Centerville,True
1127,BLVD,94536,835000,0,3,Downtown / BART,True
1128,ST,94536,835100,0,3,Centerville,False
1129,DR,94538,832800,0,3,Centerville,False
1130,BLVD,94538,835310,0,3,Downtown / BART,True
1131,CT,94538,832620,1,3,Centerville,False
1132,ST,94536,835010,0,3,Centerville,False
1133,PL,94536,835410,0,3,Downtown / BART,False
1134,ST,94538,832800,0,3,Centerville,False
1135,AVE,94538,832600,1,3,Centerville,False
1136,BLVD,94536,835100,0,3,Centerville,True
1137,CT,94536,831730,0,3,Downtown / BART,False
1138,BLVD,94538,835310,0,3,Downtown / BART,True
1139,AVE,94538,832710,0,3,Centerville,False
1140,CT,94536,831730,0,3,Downtown / BART,False
1141,AVE,94538,835300,0,3,Downtown / BART,True
1142,DR,94538,832800,0,3,Centerville,False
1143,LOOP,94536,835010,0,3,Centerville,False
1144,CMN,94536,835100,0,3,Centerville,False
1145,BLVD,94538,835310,0,3,Downtown / BART,True
1146,DR,94536,835100,0,3,Centerville,False
1147,BLVD,94538,835310,0,3,Downtown / BART,True
1148,WAY,94536,835040,0,3,Downtown / BART,False
1149,WAY,94536,832110,0,3,Centerville,False
1150,DR,94536,832110,0,3,Centerville,False
1151,AVE,94538,832600,1,3,Centerville,False
1152,DR,94538,832620,2,3,Centerville,False
1153,TER,94538,832610,2,3,Centerville,False
1154,CT,94536,835500,0,3,Downtown / BART,False
1155,BLVD,94538,832620,2,3,Centerville,False
1156,CT,94536,832210,2,3,Centerville,False
1157,WAY,94538,832900,0,3,Centerville,False
1158,LN,94538,832700,1,3,Centerville,False
1159,CT,94538,832600,1,3,Centerville,False
1160,CT,94538,832600,1,3,Centerville,False
1161,BLVD,94538,835310,0,3,Downtown / BART,True
1162,ST,94538,832810,0,3,Centerville,False
1163,ST,94538,832810,0,3,Centerville,False
1164,DR,94536,835300,0,3,Downtown / BART,True
1165,RD,94538,832600,1,3,Centerville,False
1166,CT,94538,832900,0,3,Centerville,False
1167,WAY,94538,832900,0,3,Centerville,False
1168,BLVD,94538,832700,2,3,Centerville,True
1169,CMN,94538,835310,0,3,Downtown / BART,False
1170,CMN,94538,835310,0,3,Downtown / BART,False
1171,BLVD,94536,832210,1,3,Centerville,True
1172,ST,94538,835310,0,3,Downtown / BART,True
1173,AVE,94538,832400,0,3,Centerville,True
1174,ST,94536,835000,0,3,Downtown / BART,True
1175,RD,94538,832600,1,3,Centerville,False
1176,BLVD,94538,835310,0,3,Downtown / BART,True
1177,CT,94536,835010,0,3,Centerville,False
1178,AVE,94536,835040,0,3,Downtown / BART,False
1179,WAY,94538,832610,2,3,Centerville,True
1180,CT,94536,835400,0,3,Downtown / BART,False
1181,AVE,94538,832710,0,3,Centerville,False
1182,ST,94536,835000,0,3,Downtown / BART,False
1183,DR,94538,832610,2,3,Centerville,True
1184,AVE,94536,835000,0,3,Downtown / BART,False
1185,DR,94538,832800,0,3,Centerville,False
1186,ST,94538,835310,0,3,Downtown / BART,True
1187,CMN,94538,835310,0,3,Downtown / BART,False
1188,DR,94538,832610,2,3,Centerville,True
1189,CMN,94536,835100,0,3,Centerville,False
1190,CT,94536,835400,0,3,Downtown / BART,False
1191,ST,94536,835400,0,3,Downtown / BART,True
1192,BLVD,94536,832210,1,3,Centerville,True
1193,DR,94538,832900,0,3,Centerville,False
1194,PL,94538,832910,0,3,Centerville,False
1195,BLVD,94536,832210,1,3,Centerville,True
1196,AVE,94536,835040,0,3,Downtown / BART,False
1197,PL,94538,832910,0,3,Centerville,False
1198,AVE,94536,835400,0,3,Downtown / BART,False
1199,WAY,94536,832400,0,3,Centerville,False
1200,ST,94536,835200,0,3,Centerville,True
1201,WAY,94536,835420,0,3,Downtown / BART,True
1202,DR,94538,832900,0,3,Centerville,False
1203,BLVD,94538,832810,0,3,Centerville,False
1204,TER,94536,835500,0,3,Downtown / BART,False
1205,CMN,94536,835300,0,3,Downtown / BART,False
1206,TER,94538,832910,0,3,Centerville,False
1207,CT,94538,832910,0,3,Centerville,False
1208,CMN,94536,835100,0,3,Centerville,False
1209,AVE,94536,835500,0,3,Downtown / BART,True
1210,CMN,94536,835400,0,3,Downtown / BART,False
1211,BLVD,94538,832700,2,3,Centerville,True
1212,PL,94538,832910,0,3,Centerville,False
1213,CT,94538,832800,0,3,Centerville,False
1214,BLVD,94538,832700,2,3,Centerville,True
1215,DR,94538,832600,1,3,Centerville,False
1216,CMN,94538,835310,0,3,Downtown / BART,False
1217,DR,94538,832800,0,3,Centerville,False
1218,WAY,94536,832400,0,3,Centerville,False
1219,CT,94536,835010,0,3,Centerville,False
1220,TER,94538,832910,0,3,Centerville,False
1221,AVE,94538,835310,0,3,Downtown / BART,True
1222,DR,94536,832400,0,3,Centerville,False
1223,DR,94536,832210,2,3,Centerville,False
1224,DR,94536,832400,0,3,Centerville,False
1225,DR,94536,832400,0,3,Centerville,False
1226,WAY,94538,832710,0,3,Centerville,False
1227,CMN,94538,835310,0,3,Downtown / BART,False
1228,WAY,94536,835100,0,3,Centerville,False
1229,AVE,94536,835500,0,3,Downtown / BART,False
1230,CMN,94536,835100,0,3,Centerville,False
1231,ST,94538,832800,0,3,Centerville,False
1232,TER,94536,835500,0,3,Downtown / BART,False
1233,GRN,94536,835400,0,3,Downtown / BART,False
1234,BLVD,94538,835310,0,3,Downtown / BART,True
1235,DR,94538,832900,0,3,Centerville,False
1236,WAY,94536,832210,1,3,Centerville,False
1237,ST,94536,835410,0,3,Downtown / BART,False
1238,CT,94538,832900,0,3,Centerville,False
1239,BLVD,94538,835310,0,3,Downtown / BART,True
1240,PKWY,94536,835200,0,3,Centerville,False
1241,CMN,94538,835310,0,3,Downtown / BART,True
1242,CT,94538,832710,0,3,Centerville,False
1243,CMN,94538,832910,0,3,Centerville,False
1244,RD,94536,832400,0,3,Centerville,False
1245,RD,94538,832600,1,3,Centerville,False
1246,AVE,94536,832110,0,3,Centerville,False
1247,DR,94536,832400,0,3,Centerville,False
1248,PL,94538,832910,0,3,Centerville,False
1249,PKWY,94536,835400,0,3,Downtown / BART,False
1250,CMN,94536,835300,0,3,Downtown / BART,False
1251,CMN,94538,835310,0,3,Downtown / BART,False
1252,DR,94538,832620,2,3,Centerville,False
1253,AVE,94536,835300,0,3,Downtown / BART,True
1254,DR,94538,832900,0,3,Centerville,False
1255,WAY,94538,832900,0,3,Centerville,False
1256,AVE,94536,835000,0,3,Downtown / BART,False
1257,WAY,94536,832400,0,3,Centerville,False
1258,ST,94538,835310,0,3,Downtown / BART,True
1259,ST,94536,835000,0,3,Downtown / BART,False
1260,CMN,94538,835310,0,3,Downtown / BART,False
1261,ST,94536,835400,0,3,Downtown / BART,True
1262,PL,94538,832910,0,3,Centerville,False
1263,BLVD,94538,832700,2,3,Centerville,True
1264,CMN,94538,832610,1,3,Centerville,False
1265,RD,94538,832900,0,3,Centerville,False
1266,ST,94536,835300,0,3,Downtown / BART,True
1267,DR,94538,832810,0,3,Centerville,False
1268,ST,94536,835400,0,3,Downtown / BART,False
1269,TER,94536,835200,0,3,Centerville,False
1270,DR,94538,832620,1,3,Centerville,False
1271,RD,94538,832600,1,3,Centerville,False
1272,BLVD,94538,832700,1,3,Centerville,True
1273,WAY,94538,832600,1,3,Centerville,False
1274,AVE,94538,835310,0,3,Downtown / BART,True
1275,PKWY,94536,835200,0,3,Centerville,True
1276,DR,94538,832710,0,3,Centerville,False
1277,CMN,94538,835310,0,3,Downtown / BART,False
1278,CMN,94536,835100,0,3,Centerville,False
1279,CT,94536,835500,0,3,Downtown / BART,False
1280,AVE,94538,832210,2,3,Centerville,False
1281,CT,94536,831730,0,3,Downtown / BART,False
1282,WAY,94536,835410,0,3,Downtown / BART,False
1283,DR,94538,832810,0,3,Centerville,False
1284,BLVD,94536,835100,0,3,Centerville,True
1285,AVE,94538,832620,2,3,Centerville,False
1286,WAY,94538,832610,2,3,Centerville,True
1287,AVE,94536,835300,0,3,Downtown / BART,True
1288,BLVD,94538,832700,1,3,Centerville,True
1289,ST,94536,832210,2,3,Centerville,True
1290,CMN,94538,832610,1,3,Centerville,False
1291,DR,94538,832810,0,3,Centerville,False
1292,DR,94538,832600,1,3,Centerville,False
1293,BLVD,94538,835310,0,3,Downtown / BART,True
1294,WAY,94538,832900,0,3,Centerville,False
1295,AVE,94538,832600,1,3,Centerville,False
1296,BLVD,94538,835310,0,3,Downtown / BART,True
1297,WAY,94536,832210,2,3,Centerville,False
1298,WAY,94538,832620,2,3,Centerville,False
1299,CMN,94538,835310,0,3,Downtown / BART,False
1300,ST,94536,832210,2,3,Centerville,True
1301,RD,94538,832600,1,3,Centerville,False
1302,AVE,94536,835420,0,3,Downtown / BART,False
1303,WAY,94536,832400,0,3,Centerville,False
1304,PL,94538,832910,0,3,Centerville,False
1305,ST,94538,832710,0,3,Centerville,False
1306,LOOP,94536,835010,0,3,Centerville,False
1307,LN,94538,832610,2,3,Centerville,True
1308,AVE,94538,832400,0,3,Centerville,False
1309,BLVD,94538,832700,2,3,Centerville,True
1310,RD,94538,832900,0,3,Centerville,False
1311,CMN,94536,835200,0,3,Centerville,False
1312,CMN,94536,835100,0,3,Centerville,False
1313,ST,94538,832710,0,3,Centerville,False
1314,CT,94536,831730,0,3,Downtown / BART,False
1315,AVE,94538,832600,1,3,Centerville,False
1316,DR,94536,835300,0,3,Downtown / BART,True
1317,AVE,94538,832710,0,3,Centerville,False
1318,LOOP,94536,835010,0,3,Centerville,False
1319,WAY,94538,832710,0,3,Centerville,False
1320,ST,94538,832710,0,3,Centerville,False
1321,BLVD,94536,835100,0,3,Centerville,True
1322,ST,94536,835200,0,3,Centerville,True
1323,CMN,94538,832910,0,3,Centerville,False
1324,ST,94536,835040,0,3,Downtown / BART,False
1325,ST,94536,835300,0,3,Downtown / BART,True
1326,CMN,94536,835100,0,3,Centerville,False
1327,ST,94536,835300,0,3,Downtown / BART,True
1328,LOOP,94536,835010,0,3,Centerville,False
1329,CT,94536,831730,0,3,Downtown / BART,False
1330,DR,94536,835300,0,3,Downtown / BART,True
1331,ST,94536,835300,0,3,Downtown / BART,True
1332,CMN,94538,835310,0,3,Downtown / BART,False
1333,CMN,94538,835310,0,3,Downtown / BART,False
1334,TER,94536,835500,0,3,Downtown / BART,False
1335,ST,94536,835000,0,3,Downtown / BART,True
1336,DR,94538,832810,0,3,Centerville,False
1337,AVE,94536,835300,0,3,Downtown / BART,True
1338,TER,94536,835100,0,3,Centerville,True
1339,AVE,94536,832400,0,3,Centerville,False
1340,ST,94538,832800,0,3,Centerville,False
1341,CT,94538,832600,1,3,Centerville,False
1342,DR,94538,832900,0,3,Centerville,False
1343,AVE,94538,832600,1,3,Centerville,True
1344,ST,94538,832810,0,3,Centerville,False
1345,CT,94538,832800,0,3,Centerville,False
1346,ST,94536,835400,0,3,Downtown / BART,False
1347,ST,94536,835300,0,3,Downtown / BART,True
1348,DR,94538,832610,2,3,Centerville,True
1349,DR,94538,832620,1,3,Centerville,False
1350,CT,94536,835500,0,3,Downtown / BART,False
1351,WAY,94538,832600,1,3,Centerville,False
1352,CMN,94538,832610,1,3,Centerville,False
1353,DR,94538,832620,2,3,Centerville,False
1354,CT,94536,835010,0,3,Centerville,False
1355,AVE,94536,835300,0,3,Downtown / BART,True
1356,BLVD,94536,835100,0,3,Centerville,True
1357,CMN,94536,835100,0,3,Centerville,False
1358,RD,94536,832400,0,3,Centerville,True
1359,AVE,94538,832400,0,3,Centerville,True
1360,AVE,94538,832400,0,3,Centerville,False
1361,ST,94536,835200,0,3,Centerville,True
1362,AVE,94536,835300,0,3,Downtown / BART,True
1363,WAY,94536,832210,2,3,Centerville,False
1364,PL,94538,832910,0,3,Centerville,False
1365,PL,94536,835500,0,3,Downtown / BART,False
1366,CT,94536,835400,0,3,Downtown / BART,False
1367,BLVD,94536,835100,0,3,Centerville,False
1368,BLVD,94538,832700,2,3,Centerville,True
1369,ST,94538,835310,0,3,Downtown / BART,True
1370,AVE,94538,835310,0,3,Downtown / BART,True
1371,AVE,94538,832620,2,3,Centerville,False
1372,CT,94538,832620,1,3,Centerville,False
1373,CMN,94536,835010,0,3,Centerville,False
1374,PL,94538,832910,0,3,Centerville,False
1375,DR,94536,835300,0,3,Downtown / BART,True
1376,AVE,94538,832400,0,3,Centerville,True
1377,BLVD,94538,835310,0,3,Downtown / BART,True
1378,TER,94538,832910,0,3,Centerville,False
1379,AVE,94536,835200,0,3,Centerville,True
1380,TER,94538,835420,0,3,Downtown / BART,True
1381,CT,94536,835400,0,3,Downtown / BART,False
1382,DR,94536,832400,0,3,Centerville,False
1383,AVE,94536,835000,0,3,Downtown / BART,False
1384,TER,94538,832910,0,3,Centerville,False
1385,DR,94538,832810,0,3,Centerville,False
1386,AVE,94538,835310,0,3,Downtown / BART,True
1387,CT,94536,832110,0,3,Centerville,False
1388,CT,94538,832800,0,3,Centerville,False
1389,BLVD,94538,835310,0,3,Downtown / BART,True
1390,CMN,94538,835310,0,3,Downtown / BART,False
1391,PL,94538,832910,0,3,Centerville,False
1392,CT,94536,831730,0,3,Downtown / BART,False
1393,AVE,94538,832810,0,3,Centerville,False
1394,DR,94538,832620,1,3,Centerville,False
1395,DR,94536,832110,0,3,Centerville,False
1396,BLVD,94536,835000,0,3,Downtown / BART,True
1397,DR,94538,832900,0,3,Centerville,False
1398,PL,94538,832910,0,3,Centerville,False
1399,BLVD,94538,832700,2,3,Centerville,True
1400,DR,94538,832810,0,3,Centerville,False
1401,CT,94536,835010,0,3,Centerville,False
1402,ST,94536,835100,0,3,Centerville,False
1403,PL,94536,835410,0,3,Downtown / BART,False
1404,BLVD,94538,835310,0,3,Downtown / BART,True
1405,AVE,94536,832110,0,3,Centerville,False
1406,DR,94536,835400,0,3,Downtown / BART,False
1407,AVE,94538,835300,0,3,Downtown / BART,True
1408,ST,94536,832110,0,3,Centerville,False
1409,CT,94538,832600,1,3,Centerville,False
1410,ST,94536,835300,0,3,Downtown / BART,True
1411,DR,94536,835300,0,3,Downtown / BART,True
1412,CMN,94538,832610,1,3,Centerville,False
1413,DR,94538,832600,1,3,Centerville,False
1414,PL,94538,832910,0,3,Centerville,False
1415,CT,94538,832800,0,3,Centerville,False
1416,ST,94536,835040,0,3,Downtown / BART,False
1417,BLVD,94538,832700,2,3,Centerville,True
1418,ST,94538,835310,0,3,Downtown / BART,True
1419,DR,94538,832900,0,3,Centerville,False
1420,RD,94538,832600,1,3,Centerville,False
1421,AVE,94536,835200,0,3,Centerville,True
1422,WAY,94538,832710,0,3,Centerville,False
1423,TER,94536,835100,0,3,Centerville,False
1424,ST,94536,832210,1,3,Centerville,True
1425,ST,94538,835310,0,3,Downtown / BART,True
1426,BLVD,94538,832700,2,3,Centerville,True
1427,DR,94538,832810,0,3,Centerville,False
1428,DR,94538,832800,0,3,Centerville,False
1429,BLVD,94538,835310,0,3,Downtown / BART,True
1430,AVE,94536,835040,0,3,Downtown / BART,False
1431,CT,94538,832710,0,3,Centerville,False
1432,ST,94538,832800,0,3,Centerville,False
1433,BLVD,94538,832700,2,3,Centerville,True
1434,ST,94536,835300,0,3,Downtown / BART,True
1435,PL,94536,835000,0,3,Downtown / BART,False
1436,AVE,94536,835040,0,3,Downtown / BART,False
1437,DR,94538,832620,1,3,Centerville,False
1438,CMN,94538,832910,0,3,Centerville,False
1439,AVE,94538,835300,0,3,Downtown / BART,True
1440,AVE,94536,835500,0,3,Downtown / BART,False
1441,CMN,94538,832620,2,3,Centerville,False
1442,CMN,94538,835310,0,3,Downtown / BART,False
1443,CT,94536,831730,0,3,Downtown / BART,False
1444,WAY,94538,832710,0,3,Centerville,False
1445,DR,94538,832900,0,3,Centerville,False
1446,AVE,94538,832400,0,3,Centerville,True
1447,AVE,94536,835040,0,3,Downtown / BART,False
1448,CT,94538,832900,0,3,Centerville,False
1449,ST,94538,832800,0,3,Centerville,False
1450,DR,94536,835400,0,3,Downtown / BART,False
1451,DR,94536,831730,0,3,Downtown / BART,False
1452,TER,94536,835500,0,3,Downtown / BART,False
1453,WAY,94536,832400,0,3,Centerville,False
1454,LN,94538,832900,0,3,Centerville,False
1455,ST,94536,835200,0,3,Centerville,True
1456,ST,94538,832800,0,3,Centerville,False
1457,RD,94538,832810,0,3,Centerville,True
1458,DR,94536,832210,2,3,Centerville,True
1459,ST,94536,835000,0,3,Downtown / BART,True
1460,DR,94538,832810,0,3,Centerville,False
1461,PKWY,94536,835200,0,3,Centerville,True
1462,DR,94536,832110,0,3,Centerville,False
1463,CMN,94536,835200,0,3,Centerville,False
1464,CT,94536,835010,0,3,Centerville,False
1465,PL,94538,832910,0,3,Centerville,False
1466,BLVD,94536,835100,0,3,Centerville,True
1467,PL,94536,835000,0,3,Downtown / BART,False
1468,AVE,94538,835310,0,3,Downtown / BART,True
1469,CMN,94536,835000,0,3,Downtown / BART,False
1470,RD,94538,832600,1,3,Centerville,False
1471,BLVD,94538,835310,0,3,Downtown / BART,True
1472,WAY,94538,832600,1,3,Centerville,True
1473,ST,94538,835310,0,3,Downtown / BART,True
1474,BLVD,94538,832700,1,3,Centerville,True
1475,TER,94538,832910,0,3,Centerville,False
1476,DR,94536,835300,0,3,Downtown / BART,True
1477,PL,94538,832910,0,3,Centerville,False
1478,CMN,94536,835000,0,3,Downtown / BART,False
1479,TER,94536,835200,0,3,Centerville,False
1480,ST,94538,832800,0,3,Centerville,False
1481,AVE,94538,832210,1,3,Centerville,True
1482,TER,94538,832910,0,3,Centerville,False
1483,ST,94538,835310,0,3,Downtown / BART,True
1484,RD,94538,832900,0,3,Centerville,False
1485,WAY,94538,832610,2,3,Centerville,True
1486,DR,94536,835300,0,3,Downtown / BART,True
1487,PL,94538,832910,0,3,Centerville,False
1488,CMN,94536,835100,0,3,Centerville,True
1489,BLVD,94538,832700,2,3,Centerville,True
1490,TER,94536,835100,0,3,Centerville,True
1491,PL,94538,832910,0,3,Centerville,False
1492,LN,94538,832700,1,3,Centerville,False
1493,DR,94536,835300,0,3,Downtown / BART,False
1494,PL,94538,832910,0,3,Centerville,False
1495,CMN,94538,832620,2,3,Centerville,False
1496,AVE,94538,835310,0,3,Downtown / BART,True
1497,AVE,94538,835300,0,3,Downtown / BART,True
1498,WAY,94536,832210,2,3,Centerville,False
1499,PL,94538,832910,0,3,Centerville,False
1500,WAY,94538,832600,1,3,Centerville,False
1501,CT,94536,835040,0,3,Downtown / BART,False
1502,WAY,94538,832800,0,3,Centerville,False
1503,BLVD,94538,835310,0,3,Downtown / BART,True
1504,AVE,94538,835300,0,3,Downtown / BART,True
1505,AVE,94538,835300,0,3,Downtown / BART,True
1506,PL,94536,835410,0,3,Downtown / BART,False
1507,CT,94536,835010,0,3,Centerville,False
1508,ST,94536,835200,0,3,Centerville,True
1509,CMN,94538,832620,2,3,Centerville,False
1510,AVE,94536,835400,0,3,Downtown / BART,False
1511,DR,94538,832620,2,3,Centerville,False
1512,PL,94538,832910,0,3,Centerville,False
1513,DR,94538,832900,0,3,Centerville,False
1514,WAY,94538,832900,0,3,Centerville,False
1515,DR,94536,835300,0,3,Downtown / BART,True
1516,ST,94536,832210,2,3,Centerville,True
1517,PL,94536,835000,0,3,Downtown / BART,False
1518,BLVD,94536,832210,1,3,Centerville,True
1519,WAY,94538,832610,2,3,Centerville,False
1520,AVE,94538,832600,1,3,Centerville,False
1521,DR,94538,832800,0,3,Centerville,False
1522,AVE,94536,832110,0,3,Centerville,False
1523,TER,94536,835500,0,3,Downtown / BART,False
1524,TER,94536,832110,0,3,Centerville,False
1525,CMN,94536,835100,0,3,Centerville,False
1526,WAY,94538,832710,0,3,Centerville,False
1527,CT,94536,835420,0,3,Downtown / BART,False
1528,TER,94538,832610,1,3,Centerville,False
1529,BLVD,94538,835310,0,3,Downtown / BART,True
1530,WAY,94536,832400,0,3,Centerville,False
1531,ST,94538,832810,0,3,Centerville,False
1532,WAY,94536,832400,0,3,Centerville,False
1533,CMN,94538,835310,0,3,Downtown / BART,False
1534,WAY,94536,832400,0,3,Centerville,False
1535,RD,94538,832900,0,3,Centerville,False
1536,AVE,94536,835000,0,3,Downtown / BART,False
1537,AVE,94536,835200,0,3,Centerville,True
1538,DR,94538,832810,0,3,Centerville,True
1539,PL,94538,832910,0,3,Centerville,False
1540,ST,94538,832810,0,3,Centerville,False
1541,BLVD,94538,835310,0,3,Downtown / BART,True
1542,BLVD,94538,832620,2,3,Centerville,False
1543,DR,94538,832620,2,3,Centerville,False
1544,BLVD,94538,835310,0,3,Downtown / BART,False
1545,CT,94536,835000,0,3,Downtown / BART,False
1546,DR,94538,832620,2,3,Centerville,True
1547,AVE,94538,832600,1,3,Centerville,False
1548,DR,94538,835310,0,3,Downtown / BART,True
1549,ST,94536,835010,0,3,Centerville,False
1550,DR,94538,832900,0,3,Centerville,False
1551,RD,94538,832600,1,3,Centerville,False
1552,ST,94536,835200,0,3,Centerville,True
1553,WAY,94536,832400,0,3,Centerville,False
1554,DR,94538,832810,0,3,Centerville,True
1555,WAY,94536,832400,0,3,Centerville,False
1556,DR,94538,832620,2,3,Centerville,False
1557,AVE,94536,835300,0,3,Downtown / BART,True
1558,CT,94536,835400,0,3,Downtown / BART,False
1559,BLVD,94538,835310,0,3,Downtown / BART,True
1560,CMN,94538,832620,2,3,Centerville,False
1561,DR,94538,832710,0,3,Centerville,False
1562,CT,94538,832910,0,3,Centerville,False
1563,BLVD,94538,835310,0,3,Downtown / BART,True
1564,BLVD,94536,832210,1,3,Centerville,True
1565,PL,94538,832600,1,3,Centerville,False
1566,BLVD,94536,835100,0,3,Centerville,True
1567,DR,94536,832110,0,3,Centerville,False
1568,AVE,94538,832600,1,3,Centerville,False
1569,BLVD,94538,835310,0,3,Downtown / BART,False
1570,PL,94536,835000,0,3,Downtown / BART,False
1571,CMN,94538,835310,0,3,Downtown / BART,False
1572,AVE,94538,832600,1,3,Centerville,False
1573,CMN,94538,832910,0,3,Centerville,False
1574,BLVD,94536,835100,0,3,Centerville,True
1575,BLVD,94536,835100,0,3,Centerville,True
1576,AVE,94536,835400,0,3,Downtown / BART,False
1577,DR,94538,832810,0,3,Centerville,False
1578,DR,94536,832400,0,3,Centerville,False
1579,ST,94536,835010,0,3,Centerville,False
1580,BLVD,94536,832210,1,3,Centerville,True
1581,AVE,94536,835500,0,3,Downtown / BART,False
1582,DR,94536,835300,0,3,Downtown / BART,True
1583,CMN,94538,832910,0,3,Centerville,False
1584,AVE,94536,835200,0,3,Centerville,True
1585,CMN,94538,832610,1,3,Centerville,False
1586,DR,94536,835300,0,3,Downtown / BART,True
1587,TER,94536,835500,0,3,Downtown / BART,False
1588,BLVD,94538,835310,0,3,Downtown / BART,True
1589,AVE,94536,835040,0,3,Downtown / BART,False
1590,CT,94538,832600,1,3,Centerville,False
1591,WAY,94538,832610,2,3,Centerville,True
1592,RD,94538,832600,1,3,Centerville,False
1593,CT,94538,832810,0,3,Centerville,False
1594,CT,94538,832900,0,3,Centerville,False
1595,AVE,94536,835300,0,3,Downtown / BART,True
1596,CT,94536,831730,0,3,Downtown / BART,False
1597,ST,94536,835200,0,3,Centerville,True
1598,BLVD,94538,835310,0,3,Downtown / BART,True
1599,WAY,94536,832400,0,3,Centerville,False
1600,BLVD,94536,835100,0,3,Centerville,False
1601,RD,94538,832710,0,3,Centerville,False
1602,DR,94538,832610,2,3,Centerville,True
1603,WAY,94538,832620,2,3,Centerville,False
1604,CMN,94536,835300,0,3,Downtown / BART,False
1605,PL,94538,832600,1,3,Centerville,False
1606,PL,94536,835000,0,3,Downtown / BART,False
1607,DR,94538,832900,0,3,Centerville,False
1608,ST,94536,835000,0,3,Downtown / BART,True
1609,PKWY,94536,835300,0,3,Downtown / BART,True
1610,CMN,94538,832610,1,3,Centerville,False
1611,PL,94538,832910,0,3,Centerville,False
1612,AVE,94536,835500,0,3,Downtown / BART,False
1613,PL,94538,832910,0,3,Centerville,False
